6.749553589820861399e-01
6.302964181900024832e-01
6.285605244636535138e-01
6.025434257984161324e-01
5.965735516548156259e-01
5.746886374950408438e-01
5.706253116130828307e-01
5.557054822444915665e-01
5.549130902290344558e-01
5.377096598148345397e-01
5.416433634757995552e-01
5.210202434062958243e-01
5.028516063690186000e-01
5.033006284236908323e-01
4.936490817070007253e-01
5.004369382858275817e-01
4.867972865104675528e-01
4.767552473545074720e-01
4.854133067131042312e-01
4.863217625617980988e-01
4.931315624713897838e-01
4.740839545726776016e-01
4.533291707038879514e-01
4.723585250377654865e-01
4.640828313827514706e-01
4.313863558769225892e-01
4.387344024181366042e-01
5.023381404876708922e-01
5.336917958259582706e-01
5.399262418746948455e-01
