4.762500000000000067e-01
4.486249999999999960e-01
4.357500000000000262e-01
4.301249999999999796e-01
4.342500000000000249e-01
4.358750000000000124e-01
4.368750000000000133e-01
4.373750000000000138e-01
4.246249999999999747e-01
4.241249999999999742e-01
4.253750000000000031e-01
4.198749999999999982e-01
4.147500000000000075e-01
4.122500000000000053e-01
4.092500000000000027e-01
4.062500000000000000e-01
4.015000000000000235e-01
3.996250000000000080e-01
4.006250000000000089e-01
3.926250000000000018e-01
3.897499999999999853e-01
3.887499999999999845e-01
3.837499999999999800e-01
3.822499999999999787e-01
3.785000000000000031e-01
3.770000000000000018e-01
3.753750000000000142e-01
3.712500000000000244e-01
3.678750000000000075e-01
3.626249999999999751e-01
